id_candidato,cargo,tempo_experiencia,num_projetos,certificacoes,escolaridade,avaliacao_tecnica,avaliacao_comportamental,candidato_apto
1892,Cientista de Dados,18,5,9,Pós-graduação,1.1,9.3,0
7141,Analista de Dados,2,21,3,Graduação,9.9,2.5,0
3434,Programador,6,23,1,Pós-graduação,9.7,6.1,1
4115,Analista de Dados,4,31,2,Doutorado,9.6,3.6,0
359,Cientista de Dados,19,39,7,Graduação,6.9,6.1,1
2744,Programador,10,29,0,Mestrado,7.5,8.1,1
8529,Analista de Dados,7,46,0,Pós-graduação,6.8,6.3,1
9423,Cientista de Dados,5,41,7,Graduação,2.2,6.9,0
6285,Analista de Dados,15,37,5,Doutorado,9.7,8.1,1
7618,Programador,3,40,3,Doutorado,3.6,6.4,0
6962,Analista de Dados,7,14,9,Pós-graduação,6.1,6.5,1
4660,Analista de Dados,14,17,0,Pós-graduação,5.7,8.1,0
9435,Programador,16,8,3,Graduação,9.3,6.5,1
28,Analista de Dados,13,25,3,Graduação,9.4,8.2,1
4733,Programador,1,18,2,Pós-graduação,6.0,6.9,0
8446,Cientista de Dados,5,9,2,Doutorado,3.4,7.5,0
3168,Cientista de Dados,13,20,2,Mestrado,6.8,9.4,1
2826,Analista de Dados,5,42,7,Pós-graduação,9.8,6.6,1
554,Programador,0,11,4,Graduação,9.9,8.9,0
8711,Programador,3,7,1,Graduação,9.5,4.5,0
3051,Programador,12,24,7,Doutorado,9.7,9.0,1
6980,Cientista de Dados,15,14,0,Pós-graduação,9.2,9.9,1
4097,Programador,16,29,4,Doutorado,6.3,9.3,1
1360,Programador,3,8,7,Graduação,9.3,6.7,1
7365,Programador,18,13,4,Doutorado,4.4,7.0,0
3895,Cientista de Dados,7,25,8,Pós-graduação,8.1,7.3,1
2704,Programador,0,48,2,Doutorado,6.5,3.6,0
7467,Cientista de Dados,1,49,0,Mestrado,8.9,2.7,0
2092,Programador,10,27,6,Pós-graduação,2.9,3.5,0
4392,Cientista de Dados,14,45,8,Graduação,8.5,9.8,1
3249,Cientista de Dados,17,32,4,Doutorado,6.2,8.5,1
2905,Cientista de Dados,11,43,1,Mestrado,6.1,9.7,1
6647,Cientista de Dados,2,30,0,Doutorado,1.9,7.7,0
5533,Programador,18,48,8,Doutorado,7.5,9.7,1
3504,Programador,14,26,2,Pós-graduação,3.6,7.6,0
2772,Cientista de Dados,5,21,4,Mestrado,9.1,7.9,1
4918,Cientista de Dados,8,27,2,Doutorado,9.2,9.3,1
452,Programador,9,43,0,Mestrado,9.2,7.0,1
2909,Programador,5,19,5,Pós-graduação,6.6,6.0,1
913,Programador,2,20,8,Doutorado,7.9,9.9,0
9887,Cientista de Dados,12,34,7,Pós-graduação,8.7,7.8,1
7882,Analista de Dados,2,18,7,Doutorado,2.0,7.2,0
3151,Cientista de Dados,9,24,7,Mestrado,8.8,7.9,1
869,Analista de Dados,3,4,8,Pós-graduação,4.9,6.0,0
1205,Analista de Dados,5,36,8,Mestrado,9.6,9.3,1
4664,Cientista de Dados,4,22,4,Graduação,1.5,4.1,0
8943,Cientista de Dados,1,26,9,Pós-graduação,1.7,5.2,0
815,Programador,9,46,5,Graduação,6.5,9.4,1
8862,Cientista de Dados,0,48,2,Pós-graduação,7.4,3.3,0
4780,Analista de Dados,18,27,9,Mestrado,2.1,7.8,0
4862,Cientista de Dados,19,32,6,Doutorado,8.0,8.0,1
1241,Cientista de Dados,15,20,3,Pós-graduação,1.3,7.8,0
1069,Cientista de Dados,0,33,7,Pós-graduação,7.7,7.3,0
7697,Cientista de Dados,13,43,1,Pós-graduação,8.0,8.0,1
1206,Programador,15,20,4,Mestrado,8.7,8.0,1
8438,Analista de Dados,11,24,9,Pós-graduação,9.9,4.1,0
1958,Analista de Dados,2,5,4,Doutorado,5.6,5.4,0
4880,Programador,14,27,3,Graduação,6.4,5.5,0
7246,Programador,5,22,2,Pós-graduação,9.2,7.1,1
2314,Cientista de Dados,4,41,2,Doutorado,9.8,9.4,1
1888,Analista de Dados,8,23,3,Graduação,8.7,6.9,1
7984,Analista de Dados,8,4,0,Mestrado,4.7,3.8,0
6964,Analista de Dados,8,7,2,Graduação,8.6,7.2,1
6871,Programador,6,34,4,Pós-graduação,6.5,2.2,0
5069,Analista de Dados,13,45,7,Graduação,6.6,6.6,1
3195,Cientista de Dados,3,17,7,Doutorado,8.6,9.7,1
2999,Cientista de Dados,15,38,9,Pós-graduação,8.0,9.8,1
1422,Cientista de Dados,7,6,4,Graduação,2.9,9.5,0
3957,Programador,18,11,9,Graduação,8.7,8.8,1
4832,Cientista de Dados,2,0,8,Graduação,7.2,4.7,0
4835,Cientista de Dados,5,14,7,Doutorado,7.8,6.5,1
242,Programador,9,32,8,Doutorado,6.8,8.3,1
209,Programador,5,46,3,Doutorado,2.1,7.3,0
4885,Analista de Dados,5,42,4,Doutorado,4.5,7.0,0
7345,Programador,19,9,4,Pós-graduação,9.5,7.2,1
8600,Programador,17,35,6,Pós-graduação,5.6,8.1,0
140,Programador,0,23,0,Graduação,8.2,6.8,0
78,Analista de Dados,3,46,7,Doutorado,6.4,6.8,1
2748,Cientista de Dados,17,40,0,Pós-graduação,9.4,6.8,1
8474,Programador,17,40,5,Mestrado,9.2,7.1,1
6448,Cientista de Dados,15,19,5,Graduação,6.7,9.4,1
9626,Programador,15,25,2,Mestrado,1.5,1.7,0
1685,Analista de Dados,17,26,5,Mestrado,7.3,1.8,0
7762,Programador,3,17,2,Pós-graduação,9.3,1.5,0
690,Programador,6,23,6,Graduação,3.8,2.5,0
6806,Cientista de Dados,1,14,1,Pós-graduação,4.5,5.1,0
4356,Analista de Dados,17,7,1,Doutorado,7.2,6.5,1
1197,Programador,15,10,8,Pós-graduação,1.7,9.4,0
4235,Programador,4,30,1,Mestrado,1.5,3.4,0
2673,Cientista de Dados,4,45,4,Doutorado,4.2,6.4,0
3030,Analista de Dados,12,14,2,Graduação,9.2,6.5,1
5011,Cientista de Dados,8,47,7,Pós-graduação,9.4,5.5,0
9551,Analista de Dados,6,21,5,Doutorado,8.4,9.5,1
9339,Cientista de Dados,1,24,0,Pós-graduação,8.6,6.9,0
6188,Analista de Dados,1,33,0,Mestrado,8.6,1.6,0
1558,Programador,10,28,8,Graduação,2.4,9.1,0
9298,Analista de Dados,17,19,8,Doutorado,7.7,8.2,1
7458,Cientista de Dados,10,36,1,Graduação,8.2,6.3,1
1705,Programador,13,8,6,Graduação,1.3,5.9,0
5691,Programador,17,11,5,Doutorado,6.8,8.7,1
4251,Analista de Dados,12,8,1,Pós-graduação,9.2,5.7,0
902,Programador,15,7,7,Pós-graduação,3.1,7.9,0
6994,Analista de Dados,6,31,6,Doutorado,5.6,5.9,0
7898,Programador,13,28,0,Pós-graduação,2.7,5.9,0
9185,Programador,7,1,2,Doutorado,2.0,6.5,0
2922,Cientista de Dados,0,8,6,Mestrado,2.9,6.7,0
626,Cientista de Dados,12,41,4,Mestrado,1.6,2.9,0
6287,Programador,11,29,2,Doutorado,7.8,6.7,1
7270,Analista de Dados,3,23,4,Graduação,8.5,9.2,1
8188,Cientista de Dados,14,45,6,Pós-graduação,9.0,6.9,1
2266,Analista de Dados,12,48,1,Pós-graduação,2.1,4.9,0
9464,Programador,18,32,0,Mestrado,8.2,8.1,1
3724,Cientista de Dados,4,32,3,Pós-graduação,9.8,9.9,1
2297,Analista de Dados,18,35,7,Graduação,8.7,9.5,1
1635,Programador,11,17,4,Mestrado,7.4,2.5,0
9166,Programador,1,42,1,Graduação,1.1,5.6,0
2332,Programador,13,39,5,Pós-graduação,5.3,3.5,0
6399,Programador,11,34,5,Mestrado,9.3,7.0,1
7626,Analista de Dados,0,31,9,Graduação,1.8,6.1,0
8090,Analista de Dados,6,8,8,Pós-graduação,7.9,2.5,0
71,Analista de Dados,0,3,3,Mestrado,4.2,6.3,0
7783,Analista de Dados,17,24,9,Pós-graduação,2.9,6.2,0
2720,Analista de Dados,3,37,7,Graduação,1.0,7.0,0
9347,Cientista de Dados,3,47,6,Graduação,7.3,8.2,1
8841,Cientista de Dados,4,45,8,Mestrado,1.0,4.7,0
5738,Analista de Dados,8,1,5,Doutorado,9.2,2.7,0
7945,Analista de Dados,17,47,0,Doutorado,6.5,7.6,1
809,Programador,11,10,6,Doutorado,6.4,9.2,1
5107,Analista de Dados,7,45,4,Doutorado,1.3,4.7,0
3867,Programador,11,28,3,Doutorado,6.3,6.5,1
1592,Cientista de Dados,14,35,2,Graduação,5.0,5.4,0
2639,Analista de Dados,11,22,4,Doutorado,9.7,9.9,1
2442,Analista de Dados,17,27,2,Mestrado,8.7,7.7,1
7022,Programador,0,46,8,Doutorado,8.8,6.9,0
6403,Cientista de Dados,19,24,1,Pós-graduação,6.2,4.8,0
8882,Programador,0,23,0,Pós-graduação,9.7,7.1,0
5569,Cientista de Dados,19,15,0,Mestrado,6.3,9.5,1
8688,Cientista de Dados,18,32,2,Pós-graduação,7.3,7.3,1
3000,Cientista de Dados,11,41,0,Mestrado,7.8,9.6,1
9590,Analista de Dados,8,8,4,Pós-graduação,7.6,7.0,1
6004,Cientista de Dados,7,20,1,Mestrado,8.1,9.1,1
2011,Analista de Dados,3,7,2,Mestrado,9.7,5.0,0
1108,Analista de Dados,10,49,8,Mestrado,2.3,3.6,0
8189,Analista de Dados,16,45,0,Pós-graduação,8.2,6.8,1
2819,Analista de Dados,5,30,8,Pós-graduação,8.1,6.6,1
2805,Programador,7,37,8,Pós-graduação,6.1,8.1,1
9019,Programador,12,38,9,Doutorado,6.5,9.7,1
2139,Programador,9,16,7,Graduação,2.8,3.4,0
9759,Programador,10,39,9,Doutorado,7.5,1.1,0
8589,Programador,18,7,0,Pós-graduação,10.0,8.4,1
9535,Analista de Dados,18,6,6,Pós-graduação,1.0,4.3,0
8518,Programador,10,25,2,Mestrado,9.9,8.1,1
1990,Analista de Dados,7,36,4,Graduação,6.4,6.5,1
632,Cientista de Dados,2,4,1,Mestrado,7.6,2.7,0
5765,Programador,13,33,9,Graduação,1.6,2.7,0
8307,Cientista de Dados,0,22,3,Pós-graduação,5.5,8.9,0
6551,Analista de Dados,4,38,7,Doutorado,8.5,8.7,1
2114,Analista de Dados,5,22,7,Pós-graduação,6.1,7.6,1
1971,Cientista de Dados,17,40,7,Mestrado,7.7,3.9,0
7637,Programador,17,36,5,Mestrado,5.0,3.1,0
5861,Programador,7,30,0,Pós-graduação,9.0,7.5,1
7301,Cientista de Dados,10,42,6,Graduação,1.4,7.3,0
9695,Programador,6,3,1,Graduação,5.0,3.8,0
7623,Cientista de Dados,18,33,2,Pós-graduação,9.6,6.8,1
3167,Cientista de Dados,16,26,8,Mestrado,3.7,8.8,0
781,Programador,19,12,8,Mestrado,5.6,7.1,0
8204,Programador,19,1,5,Pós-graduação,2.2,8.5,0
7857,Analista de Dados,19,15,1,Mestrado,7.7,7.6,1
8792,Programador,17,30,0,Doutorado,7.5,5.5,0
8141,Programador,5,36,7,Graduação,9.6,7.8,1
4442,Programador,15,37,9,Mestrado,8.7,8.8,1
6198,Analista de Dados,4,21,8,Graduação,8.9,7.6,1
8489,Programador,6,15,1,Pós-graduação,9.7,1.0,0
8467,Cientista de Dados,14,30,7,Pós-graduação,7.9,7.3,1
6275,Analista de Dados,1,2,5,Pós-graduação,7.6,9.7,0
7194,Cientista de Dados,11,29,8,Mestrado,3.6,9.8,0
4603,Programador,8,18,9,Pós-graduação,10.0,1.6,0
3600,Programador,2,9,5,Doutorado,6.1,2.7,0
5652,Analista de Dados,13,21,1,Mestrado,6.3,1.6,0
8765,Programador,1,6,6,Pós-graduação,6.3,1.8,0
1416,Programador,2,49,4,Mestrado,5.7,8.3,0
7355,Cientista de Dados,7,40,0,Graduação,9.5,6.9,1
9935,Analista de Dados,14,18,7,Mestrado,2.6,1.1,0
8100,Programador,11,7,4,Doutorado,6.0,7.2,1
3564,Cientista de Dados,12,46,2,Pós-graduação,5.5,3.1,0
3218,Cientista de Dados,17,42,5,Doutorado,7.0,9.0,1
9822,Cientista de Dados,7,45,3,Doutorado,3.0,8.3,0
6677,Cientista de Dados,4,17,2,Pós-graduação,8.5,7.2,1
9132,Programador,8,24,6,Pós-graduação,9.7,6.4,1
6577,Programador,9,28,8,Doutorado,8.7,3.9,0
7317,Programador,10,5,4,Mestrado,5.7,7.4,0
754,Programador,4,22,1,Doutorado,8.9,5.1,0
9856,Analista de Dados,19,45,2,Mestrado,6.3,6.1,1
3474,Programador,17,39,1,Graduação,7.4,9.9,1
8932,Programador,11,30,4,Mestrado,5.8,9.2,0
5813,Cientista de Dados,18,34,2,Doutorado,1.1,6.7,0
4689,Analista de Dados,14,41,2,Mestrado,8.4,6.9,1
8180,Analista de Dados,5,36,3,Pós-graduação,7.9,4.2,0
4960,Programador,11,6,0,Mestrado,7.8,6.6,1
1731,Cientista de Dados,5,2,4,Doutorado,6.5,4.6,0
7971,Cientista de Dados,14,21,8,Mestrado,9.9,6.4,1
9553,Analista de Dados,8,33,6,Mestrado,9.8,8.8,1
357,Programador,15,16,4,Pós-graduação,8.3,8.0,1
5977,Cientista de Dados,8,0,8,Doutorado,5.8,8.0,0
2615,Analista de Dados,2,10,2,Pós-graduação,6.9,6.0,0
1333,Analista de Dados,18,0,9,Mestrado,4.8,4.8,0
2642,Programador,19,34,8,Mestrado,7.2,4.1,0
7468,Cientista de Dados,3,49,5,Doutorado,6.0,8.1,1
7036,Analista de Dados,9,37,1,Graduação,3.9,2.2,0
4491,Programador,8,29,9,Pós-graduação,6.8,6.7,1
2908,Analista de Dados,1,28,5,Graduação,9.5,6.9,0
2503,Cientista de Dados,9,47,8,Graduação,5.4,8.1,0
3785,Cientista de Dados,3,46,3,Doutorado,6.0,9.7,1
5357,Programador,2,18,2,Doutorado,1.0,3.6,0
9882,Analista de Dados,10,10,9,Mestrado,2.5,4.2,0
9633,Programador,19,14,0,Mestrado,7.7,7.8,1
9104,Cientista de Dados,18,35,9,Mestrado,6.1,6.4,1
1162,Programador,15,7,5,Graduação,6.6,6.3,1
9536,Programador,16,18,5,Graduação,5.0,2.9,0
9261,Analista de Dados,19,39,5,Doutorado,7.7,8.1,1
4126,Cientista de Dados,12,22,5,Mestrado,9.3,8.2,1
2308,Analista de Dados,19,28,3,Mestrado,6.0,4.1,0
6854,Analista de Dados,9,47,7,Pós-graduação,9.1,6.2,1
32,Analista de Dados,12,30,8,Graduação,5.9,8.8,0
591,Analista de Dados,8,31,3,Pós-graduação,9.2,9.4,1
6872,Cientista de Dados,7,41,1,Mestrado,7.1,9.7,1
2986,Analista de Dados,5,34,9,Graduação,8.6,8.1,1
2271,Programador,4,25,7,Doutorado,6.2,7.9,1
352,Programador,11,13,2,Mestrado,1.5,2.8,0
3968,Analista de Dados,9,29,1,Doutorado,9.0,9.0,1
6825,Analista de Dados,13,31,4,Doutorado,2.8,1.5,0
4035,Analista de Dados,19,0,4,Pós-graduação,4.1,8.6,0
6938,Cientista de Dados,1,11,2,Doutorado,7.9,4.8,0
2709,Analista de Dados,12,16,8,Pós-graduação,9.0,8.1,1
490,Programador,10,19,0,Graduação,9.6,8.4,1
5315,Analista de Dados,14,47,6,Mestrado,9.5,7.1,1
4797,Programador,15,46,8,Doutorado,2.1,4.2,0
4943,Cientista de Dados,4,12,9,Doutorado,9.0,6.1,1
8745,Cientista de Dados,13,32,7,Graduação,7.7,8.7,1
9512,Cientista de Dados,11,38,1,Mestrado,1.2,1.9,0
4990,Analista de Dados,6,41,6,Graduação,3.3,7.5,0
9377,Analista de Dados,15,36,2,Doutorado,8.1,5.2,0
281,Analista de Dados,3,36,3,Pós-graduação,4.1,10.0,0
8024,Analista de Dados,8,36,6,Graduação,4.7,3.9,0
8106,Programador,9,24,7,Graduação,2.0,2.6,0
1305,Analista de Dados,9,31,5,Mestrado,1.9,1.2,0
6605,Analista de Dados,17,44,7,Graduação,2.5,1.6,0
1054,Programador,4,26,7,Pós-graduação,6.3,6.5,1
8120,Analista de Dados,9,27,3,Pós-graduação,9.5,7.3,1
5750,Cientista de Dados,16,16,3,Mestrado,9.9,6.1,1
5149,Cientista de Dados,11,12,2,Doutorado,7.1,6.9,1
4482,Analista de Dados,0,35,2,Graduação,4.2,5.9,0
5867,Cientista de Dados,18,13,6,Doutorado,4.0,1.3,0
9400,Analista de Dados,16,36,4,Mestrado,4.5,6.0,0
4293,Analista de Dados,13,3,5,Graduação,5.1,1.2,0
1970,Programador,17,7,9,Pós-graduação,5.1,6.9,0
1343,Analista de Dados,12,33,0,Mestrado,6.5,9.7,1
8499,Analista de Dados,19,14,0,Pós-graduação,10.0,9.6,1
3595,Cientista de Dados,11,41,5,Doutorado,6.0,6.4,1
2666,Analista de Dados,11,7,9,Graduação,7.5,8.9,1
546,Cientista de Dados,1,22,8,Doutorado,5.4,9.3,0
2270,Cientista de Dados,7,41,5,Doutorado,2.5,9.3,0
1763,Programador,7,26,9,Mestrado,1.7,8.6,0
5271,Analista de Dados,15,24,0,Graduação,8.4,9.9,1
2557,Programador,1,20,2,Pós-graduação,3.8,6.9,0
4065,Analista de Dados,18,38,0,Doutorado,2.0,1.1,0
9092,Cientista de Dados,15,11,1,Graduação,8.8,8.3,1
9445,Programador,0,22,9,Mestrado,5.8,6.8,0
4319,Programador,14,31,3,Doutorado,9.2,3.8,0
5479,Cientista de Dados,11,22,6,Pós-graduação,4.5,3.4,0
8707,Analista de Dados,6,38,8,Pós-graduação,8.4,7.5,1
1164,Analista de Dados,8,13,7,Doutorado,8.3,7.0,1
5987,Cientista de Dados,18,40,6,Doutorado,9.1,2.6,0
863,Analista de Dados,6,35,7,Mestrado,4.9,8.9,0
5964,Programador,14,16,6,Pós-graduação,7.0,1.2,0
6591,Analista de Dados,12,24,5,Doutorado,7.6,8.7,1
9896,Cientista de Dados,5,17,8,Pós-graduação,7.5,9.1,1
4362,Analista de Dados,5,40,6,Mestrado,7.1,8.9,1
6481,Analista de Dados,14,32,3,Graduação,2.2,8.9,0
2347,Cientista de Dados,19,47,3,Pós-graduação,1.1,5.7,0
6351,Programador,6,33,2,Pós-graduação,7.0,9.6,1
2962,Programador,11,46,7,Doutorado,8.5,1.9,0
5291,Analista de Dados,5,39,7,Doutorado,8.7,7.1,1
1856,Cientista de Dados,4,11,1,Graduação,3.1,3.3,0
9126,Analista de Dados,15,34,2,Mestrado,2.3,4.2,0
2481,Programador,1,6,5,Pós-graduação,7.6,8.7,0
9766,Analista de Dados,4,19,7,Mestrado,4.6,9.1,0
3270,Analista de Dados,9,38,9,Doutorado,8.7,9.3,1
6521,Programador,16,34,5,Pós-graduação,5.9,9.2,0
3137,Analista de Dados,8,43,1,Mestrado,7.2,7.2,1
458,Cientista de Dados,16,22,5,Pós-graduação,1.9,6.9,0
2335,Analista de Dados,1,28,4,Mestrado,4.8,1.9,0
1320,Analista de Dados,12,19,1,Doutorado,4.8,6.6,0
8108,Cientista de Dados,5,47,6,Pós-graduação,3.1,4.0,0
9490,Analista de Dados,18,44,0,Graduação,9.5,8.6,1
1186,Programador,2,49,1,Mestrado,4.9,9.2,0
9211,Analista de Dados,4,22,3,Graduação,1.3,7.2,0
3034,Cientista de Dados,12,49,6,Graduação,3.3,4.0,0
4363,Analista de Dados,15,43,6,Pós-graduação,3.1,4.3,0
7813,Cientista de Dados,14,10,5,Graduação,6.9,6.8,1
3998,Cientista de Dados,12,19,3,Pós-graduação,3.1,8.4,0
5617,Cientista de Dados,16,11,8,Graduação,6.3,9.7,1
4690,Cientista de Dados,6,5,3,Doutorado,7.5,8.0,1
4189,Cientista de Dados,7,41,0,Doutorado,9.2,8.7,1
9111,Cientista de Dados,4,42,8,Graduação,7.2,8.2,1
6972,Analista de Dados,5,5,7,Mestrado,8.5,4.1,0
677,Programador,12,15,0,Doutorado,6.9,6.5,1
3267,Cientista de Dados,4,8,2,Graduação,6.4,7.2,1
1939,Programador,19,29,2,Graduação,6.6,4.6,0
5322,Cientista de Dados,3,10,7,Pós-graduação,6.5,6.0,1
1972,Cientista de Dados,1,44,9,Doutorado,9.0,3.8,0
3707,Programador,5,34,6,Graduação,1.4,5.1,0
2651,Cientista de Dados,15,18,3,Mestrado,8.3,9.7,1
7576,Cientista de Dados,10,46,6,Graduação,6.2,6.9,1
6097,Cientista de Dados,9,46,2,Pós-graduação,8.7,3.2,0
832,Cientista de Dados,10,14,7,Pós-graduação,6.6,7.7,1
6561,Programador,14,6,1,Mestrado,7.1,6.1,1
4282,Cientista de Dados,16,28,3,Pós-graduação,1.9,1.1,0
9622,Programador,5,47,2,Graduação,6.0,6.1,1
9411,Cientista de Dados,5,41,3,Pós-graduação,9.8,9.3,1
8595,Programador,3,40,5,Pós-graduação,7.1,6.4,1
1838,Analista de Dados,15,28,7,Graduação,2.0,4.4,0
8319,Cientista de Dados,9,22,6,Doutorado,2.5,7.5,0
8492,Cientista de Dados,12,13,3,Mestrado,6.5,3.7,0
4973,Analista de Dados,14,47,0,Doutorado,4.1,6.0,0
6932,Programador,12,31,6,Mestrado,6.8,9.3,1
7459,Analista de Dados,11,26,7,Graduação,5.5,4.5,0
6783,Programador,18,7,1,Pós-graduação,4.4,6.4,0
9095,Programador,5,12,8,Pós-graduação,10.0,8.0,1
4561,Programador,8,21,0,Pós-graduação,7.6,8.1,1
6567,Programador,15,28,8,Mestrado,6.8,9.2,1
3392,Analista de Dados,6,28,8,Pós-graduação,9.4,6.4,1
368,Analista de Dados,12,15,9,Graduação,9.0,4.2,0
2985,Analista de Dados,6,40,1,Pós-graduação,7.5,7.0,1
7997,Cientista de Dados,17,22,2,Graduação,3.1,5.6,0
485,Programador,8,14,9,Pós-graduação,7.6,7.0,1
3343,Cientista de Dados,3,16,9,Graduação,9.1,6.1,1
6663,Programador,17,8,7,Mestrado,2.5,9.1,0
2379,Programador,8,30,2,Pós-graduação,5.9,1.1,0
7515,Programador,6,7,4,Mestrado,8.1,2.8,0
7757,Programador,16,33,0,Graduação,6.9,9.4,1
3025,Analista de Dados,9,34,3,Doutorado,9.3,8.6,1
2040,Programador,11,44,2,Mestrado,3.4,5.4,0
2484,Programador,15,7,4,Pós-graduação,4.4,1.3,0
9419,Programador,19,28,4,Graduação,5.1,5.2,0
4814,Programador,12,38,7,Mestrado,4.1,8.0,0
6061,Cientista de Dados,19,23,2,Doutorado,8.4,9.4,1
4378,Cientista de Dados,16,45,6,Doutorado,6.2,3.7,0
4941,Analista de Dados,18,49,2,Pós-graduação,7.5,9.6,1
1414,Programador,6,35,1,Graduação,1.7,9.5,0
4592,Programador,1,13,4,Pós-graduação,6.4,9.1,0
6253,Cientista de Dados,12,46,8,Graduação,9.7,9.6,1
2520,Cientista de Dados,15,25,2,Pós-graduação,8.4,6.2,1
6779,Programador,16,22,7,Graduação,4.1,9.0,0
9763,Programador,12,43,6,Mestrado,7.5,6.0,1
8099,Analista de Dados,3,15,5,Mestrado,8.9,7.9,1
9853,Cientista de Dados,5,5,3,Graduação,6.7,8.8,1
7020,Programador,5,43,6,Graduação,5.7,5.5,0
735,Analista de Dados,3,22,9,Doutorado,9.9,6.6,1
5493,Programador,11,46,3,Graduação,6.9,6.5,1
2037,Analista de Dados,3,5,7,Pós-graduação,7.6,1.3,0
5302,Cientista de Dados,12,32,8,Doutorado,4.2,4.7,0
8021,Analista de Dados,2,44,4,Mestrado,8.1,6.0,0
8704,Programador,7,9,4,Graduação,6.5,7.8,1
4869,Programador,0,2,6,Mestrado,5.8,5.6,0
1498,Cientista de Dados,12,7,6,Doutorado,9.6,8.6,1
9961,Cientista de Dados,7,33,4,Graduação,2.4,6.6,0
7187,Analista de Dados,10,34,9,Mestrado,6.0,3.2,0
7012,Analista de Dados,17,24,9,Doutorado,5.9,5.1,0
9532,Cientista de Dados,10,28,8,Doutorado,3.1,4.1,0
1006,Analista de Dados,5,42,9,Pós-graduação,2.1,6.0,0
7692,Cientista de Dados,19,46,2,Doutorado,7.0,7.4,1
1916,Cientista de Dados,17,23,8,Pós-graduação,4.1,1.8,0
9858,Programador,3,28,4,Graduação,3.0,8.3,0
8448,Cientista de Dados,1,18,2,Mestrado,9.8,2.7,0
6212,Cientista de Dados,15,20,5,Graduação,7.9,9.1,1
5933,Analista de Dados,19,42,1,Pós-graduação,6.0,4.9,0
9523,Analista de Dados,12,30,1,Mestrado,3.8,7.2,0
9349,Analista de Dados,7,13,2,Pós-graduação,8.9,6.3,1
5848,Programador,5,44,1,Doutorado,7.0,5.5,0
5597,Analista de Dados,18,10,0,Doutorado,6.7,2.0,0
599,Analista de Dados,10,32,7,Mestrado,4.3,5.3,0
630,Cientista de Dados,12,9,7,Pós-graduação,5.4,8.2,0
6792,Programador,9,14,3,Pós-graduação,9.0,7.4,1
3226,Programador,13,47,3,Pós-graduação,6.0,4.7,0
9650,Analista de Dados,17,36,8,Graduação,7.7,5.4,0
1139,Programador,3,18,2,Graduação,5.5,6.8,0
1747,Cientista de Dados,17,44,8,Mestrado,9.4,6.1,1
3612,Analista de Dados,19,8,9,Pós-graduação,8.5,9.0,1
144,Cientista de Dados,1,31,9,Doutorado,4.7,8.4,0
1472,Cientista de Dados,6,5,7,Mestrado,4.6,1.9,0
1901,Cientista de Dados,7,38,6,Pós-graduação,8.3,6.0,1
3697,Programador,4,25,6,Doutorado,9.3,8.1,1
8790,Cientista de Dados,12,11,2,Pós-graduação,10.0,7.9,1
2045,Cientista de Dados,8,28,9,Graduação,7.7,8.8,1
9846,Analista de Dados,18,7,0,Doutorado,7.6,6.1,1
2659,Programador,14,49,2,Doutorado,3.8,3.0,0
7967,Analista de Dados,7,29,6,Pós-graduação,9.2,7.1,1
9645,Cientista de Dados,18,43,0,Graduação,6.8,6.1,1
3485,Analista de Dados,3,24,9,Doutorado,6.2,8.0,1
1785,Analista de Dados,1,16,6,Pós-graduação,8.0,5.3,0
5062,Cientista de Dados,17,28,8,Pós-graduação,5.9,4.1,0
5997,Cientista de Dados,14,37,5,Doutorado,7.1,6.3,1
4177,Programador,18,31,6,Graduação,9.9,9.6,1
8869,Cientista de Dados,12,20,7,Doutorado,7.8,8.7,1
4576,Cientista de Dados,7,17,5,Doutorado,7.9,8.9,1
5285,Cientista de Dados,3,9,4,Graduação,3.3,1.6,0
8402,Cientista de Dados,5,30,9,Doutorado,9.7,7.3,1
1452,Analista de Dados,4,15,9,Mestrado,9.2,2.0,0
2007,Analista de Dados,10,41,0,Pós-graduação,6.4,1.4,0
4300,Programador,3,21,4,Doutorado,7.6,8.4,1
1236,Cientista de Dados,6,26,3,Pós-graduação,8.1,9.6,1
9407,Analista de Dados,15,26,8,Graduação,8.1,7.5,1
1894,Analista de Dados,0,35,1,Mestrado,4.3,1.4,0
4916,Programador,4,9,5,Graduação,9.5,7.2,1
7807,Programador,8,45,1,Graduação,6.7,9.8,1
9282,Cientista de Dados,17,19,5,Doutorado,9.2,7.4,1
3037,Programador,6,39,7,Doutorado,2.2,6.5,0
2395,Cientista de Dados,8,37,7,Pós-graduação,6.6,9.1,1
8170,Programador,19,13,2,Pós-graduação,7.4,1.7,0
3585,Analista de Dados,6,10,8,Graduação,7.3,7.8,1
7344,Cientista de Dados,14,10,7,Doutorado,2.3,4.0,0
1655,Cientista de Dados,3,7,2,Mestrado,7.3,1.3,0
3180,Programador,18,2,5,Graduação,5.2,3.9,0
1789,Programador,9,47,2,Graduação,2.3,1.2,0
948,Analista de Dados,4,42,3,Doutorado,1.4,1.6,0
7488,Analista de Dados,1,47,1,Pós-graduação,6.7,8.7,0
2761,Cientista de Dados,12,11,4,Doutorado,7.2,5.7,0
4198,Programador,6,32,5,Mestrado,7.9,6.2,1
8571,Analista de Dados,18,9,9,Graduação,6.7,3.5,0
4634,Programador,9,24,3,Doutorado,9.4,6.1,1
1211,Cientista de Dados,4,9,6,Pós-graduação,6.5,8.8,1
